Unnamed: 0,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,views,votes
21,cyndihuu,"jun 28th, 2020 9:38 am",_nan_,"jun 28th, 2020 3:53 pm",beauty & wellness,3.25,4,54% off,yves rocher,beauty supplies & personal care,yves rocher canada deals: save 50% off sitewide + free trio w/ your order + free beach towel w/ your order $50 + more,2332,8
22,ontheroad,"jun 28th, 2020 11:42 am",_nan_,"jun 28th, 2020 3:52 pm",home & garden,272.96,5,$120,walmart,sports & fitness,vevor 52.5lbs adjustable dumbbell 272.96 each,2166,-3
23,benk22,"jun 26th, 2020 10:20 am","august 27, 2020","jun 28th, 2020 3:36 pm",sports & fitness,299.99,5,86%,atlantic superstore,equipment,amstaff tp006d power squat rack training system (in stock) ($299.99),2834,6
24,jerson,"jun 28th, 2020 3:27 pm","june 28, 2020","jun 28th, 2020 3:27 pm",kids & babies,$399.99,0,30% off,toys r us,toys & games,lego minifigures disney series 2 - discontinued clearance ($3.48 each),2538,8
25,ml2chan,"jun 26th, 2020 11:45 am",_nan_,"jun 28th, 2020 3:12 pm",computers & electronics,714,15,_nan_,lenovo canada,computers & tablets/ereaders,lenovo - $714 ideapad 3 17' | ryzen 5 4500u | 512gb ssd | 8gb ram (4 gb soldered + 4 gb dimm),4943,3
26,katie9853864,"jun 28th, 2020 2:51 pm",_nan_,"jun 28th, 2020 2:51 pm",automotive,$4,0,_nan_,dollarama,home & garden,rainkist large size/beach umbrella steel shaft $4,1681,5
27,ianham,"jun 26th, 2020 3:11 am","july 4, 2020","jun 28th, 2020 2:50 pm",computers & electronics,$25,34,$10 off,best buy,other,tp-link kasa smart wi-fi plug lite - 2 pack $25 | $10 off,7748,11
28,chaingunsofdoom,"jun 19th, 2020 1:48 am","june 22, 2020","jun 28th, 2020 2:37 pm",home & garden,404.99,13,$5 off $25,ebay.ca,small business,ebay canada c$5 off c$25 weekend promo? ymmv? targeted?,3882,2
29,a11420565,"jun 26th, 2020 7:23 am","july 2, 2020","jun 28th, 2020 2:30 pm",small business,139.99,34,$45 off,best buy,computers & electronics,wd black p10 game drive 4tb usb3.2 [$139],13499,14
0,michelangelo88,"jun 25th, 2020 9:28 am","june 25, 2020","jun 28th, 2020 2:13 pm",small business,$12.23,29,61% off,amazon.ca,home & garden,"glad odorshield tall drawstring trash bags - febreze fresh clean - 13 gallon - 110 count | $12.12 (still low, going up)",7541,51
1,sprung,"jun 16th, 2020 4:56 am","august 16, 2020","jun 28th, 2020 2:05 pm",restaurants,$7,168,10$,subway,fast food,subway $7 select footlongs,46897,26
2,bembol,"jun 1st, 2020 10:41 pm","july 5, 2020","jun 28th, 2020 2:05 pm",entertainment,$19.99,13,80% off,subway,"books, music, movies, magazines",cheers (complete series) $19.99,3344,16
3,mitasse,"jun 27th, 2020 9:55 am",_nan_,"jun 28th, 2020 1:42 pm",kids & babies,328$,10,70$,home depot,home & garden,"ryobi 18v one+ lithium-ion cordless 6-tool combo kit with (2) batteries, charger, and bag",4232,-5
4,lalitsethi,"jun 28th, 2020 1:24 pm",_nan_,"jun 28th, 2020 1:24 pm",home & garden,269,0,extra 10%,home depot,home improvement & tools,nest x yale door lock - 269 plus tax,1431,3
5,godbapu,"jun 26th, 2020 10:35 pm","july 26, 2020","jun 28th, 2020 1:21 pm",financial services,51.99,7,bogo,papa john's pizza,restaurants,papa john's bogo,2950,1
6,zoni5u,"jun 27th, 2020 1:41 am","june 26, 2020","jun 28th, 2020 12:42 pm",home & garden,4,5,81% off,dollarama,home improvement & tools,"philips led recessed retrofit trim 5-6"" - $4",4034,12
7,coolaw79,"jun 21st, 2020 7:21 pm","june 21, 2020","jun 28th, 2020 12:41 pm",home & garden,279.99,13,$12,vistek,computers & electronics,canon pixma pro-100 printer $279.99 with bonus photo paper,2939,9
8,521711,"jun 13th, 2020 2:01 pm","august 16, 2020","jun 28th, 2020 12:36 pm",automotive,54.99,30,50%,canadian tire,other,"coleman wheeled xtreme cooler, 95-can 50% off ymmv",16069,32
9,teamrapo,"jun 26th, 2020 4:09 pm","july 19, 2020","jun 28th, 2020 12:22 pm",sports & fitness,$249.99,7,_nan_,princess auto,equipment,16 hp horizontal shaft engine. $249.99,3065,3
10,averageasian,"jun 26th, 2020 1:09 pm",_nan_,"jun 28th, 2020 11:20 am",computers & electronics,408.99,48,_nan_,amazon.ca,computers & tablets/ereaders,amazon: ryzen 7 3700x $409,9270,12
11,loaneal,"jun 23rd, 2020 9:33 am","july 27, 2020","jun 28th, 2020 11:00 am",kids & babies,4.40,115,27%,lcbo,groceries,lcbo - cool lager buck a beer is back!,18646,42
12,kobemtl,"jun 28th, 2020 10:47 am",_nan_,"jun 28th, 2020 10:47 am",home & garden,67.99,0,_nan_,amazon.ca,automotive,trekpow g39 1200a $67.99 57% off,1397,1
13,ltsmash,"jun 27th, 2020 1:05 am","may 3, 2020","jun 28th, 2020 10:28 am",home & garden,_nan_,6,$101.99,costco,outdoors & patio,tamarack wooden outdoor folding chair 129.99,3760,2
14,nites07,"jun 26th, 2020 9:28 pm","july 31, 2020","jun 28th, 2020 8:58 am",home & garden,$79.99,6,20% off,home depot,home improvement & tools,milwaukee m18 700 lumen led lantern/flood light - $79.99,3801,4
15,canuckdealszzz,"jun 28th, 2020 8:26 am","june 30, 2020","jun 28th, 2020 8:26 am",travel,$289,0,10% off,today's shopping choice,computers & electronics,pac man arcade hot deal on tsc,223,0
16,rishabhk82112,"jun 27th, 2020 4:13 pm","july 9, 2020","jun 28th, 2020 3:08 am",computers & electronics,1.14,3,90%,steam,video games,btd6 steam $1.14 | 90% off warm? hot? for those who play!,2988,7
17,-kilo-,"jun 25th, 2020 8:48 pm","june 4, 2020","jun 28th, 2020 2:40 am",home & garden,$98,6,$50,home depot,home improvement & tools,"makita 18v 1/4"" impact driver brushless $98.00 (stoney creek) ymmv",3856,6
18,drdoomsday,"jun 27th, 2020 4:42 pm","july 2, 2020","jun 28th, 2020 12:56 am",financial services,$34.99,43,$75 off,best buy,other,sandisk ultra plus v10 128gb 130mb/s microsd memory card ($34.99 = $109.99 - $75),5996,-5
19,saku,"jun 5th, 2020 12:07 pm",_nan_,"jun 28th, 2020 12:30 am",computers & electronics,99.97,91,50%,home depot,home theatre & audio,edifier w860nb noise-cancelling headphones - $99.97 (50% off),27547,38
20,adamking,"jun 26th, 2020 1:00 am","june 30, 2020","jun 27th, 2020 10:22 pm",small business,599.99,57,$130,staples,computers & electronics,"lenovo ideacentre 510a: ryzen 5, 1tb hdd + 256gb sdd + 8gb ddr4 $599",13203,15
21,403ego,"jun 27th, 2020 9:57 pm",_nan_,"jun 27th, 2020 10:17 pm",automotive,$53.99,1,40% off,foody mart,auto parts & accessories,car jump starter with led light and jumper cables,2010,1
22,thedealhunter2000,"jun 25th, 2020 11:23 pm",_nan_,"jun 27th, 2020 10:17 pm",automotive,$2.99,3,52% off,foody mart,groceries,"foodymart: pretz tomato flavor snack sticks (from pocky company) $2.99/9pack (gta, steeles/warden), t&t warden: lychee",2269,4
23,buffego,"jun 27th, 2020 7:12 pm",_nan_,"jun 27th, 2020 9:57 pm",computers & electronics,61.74,3,32%,amazon.com,peripherals & accessories,samsung evo select 256gb microsdxc uhs-i u3 100mb/s $61.74 cad (45.07 usd),1828,-7
24,strangerbynight2,"may 12th, 2020 5:09 pm","july 22, 2020","jun 27th, 2020 9:40 pm",home & garden,28,142,80-90% off,the bay,home improvement & tools,bidet clearance at costco,70206,34
25,mrrfdxyz,"jun 27th, 2020 6:14 pm","august 2, 2020","jun 27th, 2020 8:53 pm",home & garden,39.88,3,100 off,home depot,home improvement & tools,dewalt 136 piece maxfit bit set -39.88,2934,-4
26,strafe1,"jun 27th, 2020 8:12 pm","june 29, 2020","jun 27th, 2020 8:12 pm",apparel,$10.99,0,50% off,marks works wearhouse,women's apparel,women's jumpstart canada day t-shirt $10.99 + $5 donation made by marks to jumpstart for every jumpstart t-shirt sold,1420,2
27,redalot,"jun 16th, 2020 7:24 pm",_nan_,"jun 27th, 2020 8:08 pm",computers & electronics,usd $49.99,6,_nan_,home depot,other,[warm] stacksocial -the limited edition mac bundle ft. imazingincluding windscribe(2 years) unlimited + other apps,2766,1
28,batuta,"jun 27th, 2020 7:42 pm","july 17, 2020","jun 27th, 2020 7:51 pm",computers & electronics,57.99,4,95%,steam,video games,red dead redemption 2 (pcdd) $57.99,1677,-6
29,mrrfdxyz,"jun 27th, 2020 7:02 pm","june 28, 2020","jun 27th, 2020 7:02 pm",computers & electronics,17.99,0,6 off,costco,televisions,wirelogic hdmi 3.6m cable pack of 2- 17.99$,1469,1
0,chemicalxv,"jun 27th, 2020 6:15 pm","august 9, 2020","jun 27th, 2020 6:59 pm",computers & electronics,$327.99,1,_nan_,walmart,video games,hellmut: the badass from hell (switch) - $15 (has $15 tiv at eb games),1554,0
1,slee,"jun 27th, 2020 6:38 am","august 30, 2020","jun 27th, 2020 6:34 pm",computers & electronics,$34.99,12,$75 off,amazon.ca,peripherals & accessories,aukey 65w omnia dual usb-c charger $34.99 after $15 coupon,3646,5
2,seafish,"apr 12th, 2020 10:27 pm","june 25, 2020","jun 27th, 2020 5:38 pm",small business,$75,287,61% off,walmart,sports & fitness,"26"" columbia compax men's folding bike (and others), $75, ymmv",108654,51
3,thrillhouse19,"jun 27th, 2020 1:01 pm",_nan_,"jun 27th, 2020 5:34 pm",home & garden,$350,5,_nan_,superstore,home & garden,ymmv yeg superstore heritage weber 210 bbq lp$350,2370,2
4,pulsar123,"jun 25th, 2020 1:54 pm",_nan_,"jun 27th, 2020 4:52 pm",sports & fitness,49.99,31,20$ off,amazon.ca,computers & electronics,logitech harmony 665 remote for 50$,6408,16
5,mrrfdxyz,"jun 25th, 2020 3:21 pm","august 2, 2020","jun 27th, 2020 4:41 pm",automotive,8.99,20,$11 off,princess auto,other,440lb (14*18) mover's dolly $8.99,6615,5
6,eveningside,"jun 27th, 2020 3:30 pm","june 30, 2020","jun 27th, 2020 4:33 pm",home & garden,$69,1,50% off,walmart,home & garden,root farm led grow light 50% off $69,1584,3
7,-kilo-,"jun 27th, 2020 1:39 pm",_nan_,"jun 27th, 2020 4:08 pm",computers & electronics,$78,5,$145,walmart,home theatre & audio,$78 ymmv - rca home theater projector,2051,-2
8,mymuro,"jun 27th, 2020 2:00 pm","august 27, 2020","jun 27th, 2020 4:06 pm",computers & electronics,$999.99,8,12% off,microsoft store,video games,once upon a death xbox one edition *free,2851,20
9,hermes213,"may 20th, 2020 4:27 am","may 3, 2020","jun 27th, 2020 3:23 pm",home & garden,45,141,$5 off,papa john's pizza,restaurants,american express - $5 off $10 ubereats/skipthedishes,30693,119
10,eypc,"jun 16th, 2020 10:02 am","june 21, 2020","jun 27th, 2020 2:18 pm",computers & electronics,$374.99,126,$50 off,costco,computers & tablets/ereaders,"new apple ipad 10.2"" 32gb $369.99 gold or $374.99 grey",33207,27
11,mistereyecandy,"jun 26th, 2020 9:03 pm","july 2, 2020","jun 27th, 2020 2:11 pm",computers & electronics,$83.99,7,$20,staples,peripherals & accessories,cooler master masterwatt 750 750w 80+ bronze semi-fanless power supply($103.99-$20.00=$83.99),2588,5
12,peters582,"jun 27th, 2020 12:06 am","july 6, 2020","jun 27th, 2020 1:34 pm",entertainment,35.99,7,10% off,canadian tire,"books, music, movies, magazines",star wars rise of skywalker 3d bluray 35.99,1417,-3
13,ben2003,"jun 27th, 2020 12:18 pm","august 5, 2020","jun 27th, 2020 1:23 pm",home & garden,699.99,1,reg: $65+,costco,furniture,thomasville casey brown top grain leather power recliner 699.99,1579,-2
14,dealcanuck,"jun 26th, 2020 9:58 pm","july 19, 2020","jun 27th, 2020 12:38 pm",automotive,$69.99,13,15.95,princess auto,auto parts & accessories,rhino 16000lbs ramp $69.99 + fs,2731,4
15,aznflava,"jun 26th, 2020 9:03 am","may 3, 2020","jun 27th, 2020 12:27 pm",kids & babies,19.99,16,$23 off,costco,school supplies,moleskine ruled cahier journal (6-pack) - $19.99,5378,5
16,crm2003,"jun 27th, 2020 10:01 am","june 30, 2020","jun 27th, 2020 12:19 pm",travel,129.99,5,55%,best buy,computers & electronics,ring bell/amazon echo show combo,1785,-1
17,fruzmatik,"jun 12th, 2020 8:21 pm",_nan_,"jun 27th, 2020 12:15 pm",computers & electronics,$109.99,33,_nan_,amazon.ca,other,ring doorview camera with echo dot (charcoal) $109.99,15279,20
18,inferno_gn,"jun 25th, 2020 10:34 am","august 4, 2020","jun 27th, 2020 12:13 pm",computers & electronics,_nan_,4,_nan_,steam,video games,amazon.ca/bestbuy.ca: switch snk heroines: tag team frenzy - 19.97$...,1907,9
20,idiotcanuck,"jun 26th, 2020 10:53 pm","july 2, 2020","jun 27th, 2020 10:26 am",computers & electronics,118,1,31%,visions electronics,home theatre & audio,"jbl everest 710ga wireless over-ear headphones with google assistant $118 w/fs, $112 ispu",1616,2
21,beebeerfd,"jun 20th, 2020 2:55 am","june 30, 2020","jun 27th, 2020 9:44 am",travel,399.97,24,$101.99,costco,home & garden,"haiku c ceiling fan by big ass fans - $399.97 (west edmonton, ymmv)",10697,5
22,rajjkhan,"jun 27th, 2020 1:02 am","july 7, 2020","jun 27th, 2020 9:18 am",apparel,69.98,7,59%,browns shoes,men's shoes,browns sandals - $69.98 + additional 25% off second pair,2827,-10
23,frozatio,"jun 26th, 2020 12:57 pm","july 10, 2020","jun 27th, 2020 9:10 am",travel,29.99,26,10,apple,entertainment,"itunes: the good wife, the complete series $29.99",2996,-2
24,sheff45,"jun 4th, 2020 1:36 pm",_nan_,"jun 27th, 2020 8:40 am",home & garden,329.99,39,_nan_,amazon.ca,home & garden,kitchenaid artisan series stand mixers $329.99 (amazon),8720,1
25,thirupiran,"jun 26th, 2020 8:50 pm","july 2, 2020","jun 27th, 2020 3:25 am",computers & electronics,299.99,5,100.00,best buy,peripherals & accessories,"samsung 28"" 4k uhd 60hz 1ms gtg tn led freesync gaming monitor",3164,1
26,absolutcamper,"jun 20th, 2020 4:59 pm","may 27, 2020","jun 27th, 2020 3:06 am",home & garden,34.99,8,_nan_,urban fare,groceries,urban fare wagyu ribeye $34.99lb (gva),4661,6
27,clementlim,"jun 20th, 2020 3:14 pm",_nan_,"jun 27th, 2020 2:34 am",home & garden,513.30,3,36% off,home depot,home improvement & tools,"bosch gcm12sd duel-bevel glide miter saw - 12"" ($513.30)",2730,5
28,junglebox,"jun 27th, 2020 12:48 am","july 23, 2020","jun 27th, 2020 1:32 am",computers & electronics,free,2,100%,microsoft store,video games,railways! - free for a limited time,3750,29
29,abanana,"jun 26th, 2020 10:17 pm","july 1, 2020","jun 27th, 2020 1:02 am",sports & fitness,5.99,7,80%,metro,other,nuun electrolyte tablets,2041,4
0,idiotcanuck,"jun 25th, 2020 9:54 pm","july 8, 2020","jun 27th, 2020 12:52 am",computers & electronics,349,8,65%,the source,televisions,sylvania sl581smu 58” 4k ultra hd smart tv $349,3712,1
1,beebee,"jun 26th, 2020 5:47 pm","june 28, 2020","jun 27th, 2020 12:11 am",computers & electronics,47.99,7,30% off,altitude sports,cameras,30% off member discount on peak design,2822,9
2,dontpanic,"jun 23rd, 2020 2:00 pm","september 30, 2020","jun 26th, 2020 11:59 pm",computers & electronics,125,18,$15,walmart,peripherals & accessories,hot -razer kiyo webcam - $125 (after sign up code)!!,4776,10
3,alfred25,"jun 24th, 2020 9:49 pm","june 30, 2020","jun 26th, 2020 11:07 pm",computers & electronics,399.99,26,30%,amazon.ca,peripherals & accessories,sandisk 2tb extreme pro portable external ssd - updated $399.99,5257,-6
4,canadianbac0n,"jun 26th, 2020 8:26 pm","july 9, 2020","jun 26th, 2020 9:54 pm",sports & fitness,49.99,2,50%,canadian tire,other,coleman wheeled cooler with handle 50 quart $49.99,1771,3
5,messerschmitt,"jun 6th, 2020 7:40 pm","june 12, 2020","jun 26th, 2020 9:46 pm",home & garden,31.47,15,_nan_,amazon.ca,other,"sr sun rise 6-settings 4.8"" high pressure handheld shower head set $31.47",5105,10
6,systemdude,"apr 29th, 2020 6:54 am","september 8, 2020","jun 26th, 2020 9:44 pm",financial services,142 cad,240,300$,td bank,mortgages & loans,td fixed rate 2.54% mortgage,59355,-11
7,sycvie,"jun 26th, 2020 8:35 pm","july 1, 2020","jun 26th, 2020 8:35 pm",home & garden,39.99,0,33% off,petsmart,pets,nutrience?? grain free subzero cat food - 5kg for $39.99,582,3
8,canada_dry,"jun 26th, 2020 5:06 pm","june 28, 2020","jun 26th, 2020 8:28 pm",sports & fitness,$3,9,50%,loblaws,groceries,instore bakery 1.5lb apple pie $3 (w/ pc optimum card),1917,10
9,phoreoneone,"jun 10th, 2020 2:02 pm","july 15, 2020","jun 26th, 2020 8:24 pm",beauty & wellness,10.98,43,$75 off,walmart,beauty supplies & personal care,"philips multigroom 5000 face, head and body $35",13767,14
10,wills1,"mar 3rd, 2020 9:45 pm",_nan_,"jun 26th, 2020 8:04 pm",home & garden,180,74,55,costco,home & garden,ninja foodi indoor grill $180,43412,9
11,mtlguru,"jun 24th, 2020 6:12 am","july 1, 2020","jun 26th, 2020 8:01 pm",home & garden,_nan_,3,_nan_,shoppers drug mart,groceries,week of 25th of june to 1st of july grocery round up (quebec),1563,19
12,n40ca4s,"jun 26th, 2020 7:40 pm","july 9, 2020","jun 26th, 2020 7:40 pm",sports & fitness,5.93,0,60%,canadian tire,other,"rapala 4-in ceramic utility knife, 5.93",1262,2
13,spartacvs,"jun 26th, 2020 3:09 pm",_nan_,"jun 26th, 2020 7:12 pm",home & garden,198,6,_nan_,home depot,home improvement & tools,warm- ryobi 40v lithium-ion cordless string trimmer and blower / sweeper combo kit,2186,-1
14,styleman,"jun 25th, 2020 12:05 pm","july 2, 2020","jun 26th, 2020 5:54 pm",computers & electronics,5.97,12,5% off,epic games,video games,epic games weekly free games - june 25 to july 2 - stranger things 3 and aer,5387,61
15,greatbuy,"jun 26th, 2020 5:27 pm","july 7, 2020","jun 26th, 2020 5:27 pm",computers & electronics,299.99,0,$80 off,amazon.ca,peripherals & accessories,netgear nighthawk pro gaming xr500 wifi router cdn$299,1089,2
16,crackthedeal,"jun 26th, 2020 7:29 am","june 29, 2020","jun 26th, 2020 5:24 pm",restaurants,$10.88,1,48%,amazon.ca,computers & electronics,"rii wireless mouse rm100,wireless office mouse with nano receiver for laptop computer i $10.88",1549,-4
17,mwatcher,"jun 24th, 2020 7:07 am","july 9, 2020","jun 26th, 2020 5:22 pm",computers & electronics,$6.74,17,75%,rona,video games,"konami collections ps4 (castlevania, contra, arcade classics) - $6.74 each",7079,33
18,hill15,"jun 23rd, 2020 9:46 am","july 1, 2020","jun 26th, 2020 5:20 pm",small business,$5.99,45,11,lowe's,groceries,provigo/loblaws/zehrs-presidents choice gourmet coffee 875/930g $5.99 pc members (june 25-july 1),4827,8
19,dracolnyte,"jun 26th, 2020 10:03 am",_nan_,"jun 26th, 2020 5:11 pm",home & garden,10.98,15,27%,dyson,home & garden,"15% cashback via rakuten at dyson, potentially another 20% for existing customers",3957,3
20,njoelk,"jun 24th, 2020 4:33 pm","june 11, 2020","jun 26th, 2020 5:09 pm",computers & electronics,1399,30,$200,visions electronics,computers & tablets/ereaders,"asus tuf 15.6"" r7-4800h / 16gb ram / 1tb ssd / rtx2060 laptop (tuf506iv-as76) $1,399 in store only.",5204,9
21,immad01,"jun 26th, 2020 9:52 am","july 2, 2020","jun 26th, 2020 5:06 pm",home & garden,$499.99,13,$1000.00,canadian tire,home improvement & tools,"maximum 15a dual-bevel sliding mitre saw with stand, 10-in for $499.99",1510,-12
22,tejveergta,"jun 26th, 2020 5:01 pm","may 3, 2020","jun 26th, 2020 5:01 pm",beauty & wellness,19.99,0,$20,amazon.ca,beauty supplies & personal care,maxkare electric heating pad - $19.99,1138,3
23,chun_man17,"jun 26th, 2020 4:47 pm","july 12, 2020","jun 26th, 2020 4:59 pm",computers & electronics,299.99,1,$200 off,amazon.ca,peripherals & accessories,canon pixma pro-100 13-inch x 19-inch professional photo inkjet printer $299.99,884,3
24,cyndihuu,"jun 25th, 2020 6:54 pm","june 11, 2020","jun 26th, 2020 4:57 pm",apparel,3.25,10,60% off,victoria secret,women's apparel,up to 60% off victoria’s secret semi-annual sale,6018,16
25,styleman,"jun 26th, 2020 4:39 pm","august 4, 2020","jun 26th, 2020 4:39 pm",computers & electronics,_nan_,0,_nan_,gog.com,video games,"free cyberpunk 2077 ""goodies"" collection - not the actual game",1451,15
26,samg852,"jun 26th, 2020 1:23 pm","august 2, 2020","jun 26th, 2020 4:31 pm",beauty & wellness,39.99,9,20,costco,other,costco members 5 pack philips sonicare diamond clean brush heads 39.99,2571,11
